"uid_local","uid_foreign","sorting","sorting_foreign"
"3040","5","1","0"
"3041","4","2","0"
"3041","10","3","0"
"3041","17","1","0"
"3042","4","1","0"
"3043","8","2","0"
"3043","1885","3","0"
"3043","3849","1","0"
"3044","4","1","0"
"3045","5","1","0"
"3045","9","2","0"
"3045","10","3","0"
"3046","768","1","0"
"3047","4","1","0"
"3048","1","2","0"
"3048","6447","2","0"
"3049","1","2","0"
"3049","6447","2","0"
"3050","1","2","0"
"3050","6447","2","0"
"3051","1","2","0"
"3051","6447","2","0"
"3052","4","2","0"
"3052","2562","1","0"
"3053","1","2","0"
"3053","3843","1","0"
"3054","1","1","0"
"3055","1","1","0"
"3056","1","1","0"
"3057","1","1","0"
"3058","1","1","0"
"3059","1","1","0"
"3060","1","1","0"
"3061","1","1","0"
"3062","1","1","0"
"3063","1","2","0"
"3063","17","1","0"
"3064","1","2","0"
"3064","5","1","0"
"3065","1","1","0"
"3066","1","1","0"
"3067","1","1","0"
"3068","1","2","0"
"3068","5","1","0"
"3069","1","2","0"
"3069","5","1","0"
"3070","1","2","0"
"3070","5","1","0"
"3071","1","2","0"
"3071","5","1","0"
"3072","1","1","0"
"3073","1","1","0"
"3074","1","1","0"
"3075","1","1","0"
"3076","1","1","0"
"3077","1","1","0"
"3078","1","1","0"
"3079","1","1","0"
"3080","1","1","0"
"3081","1","2","0"
"3081","10","1","0"
"3082","1","1","0"
"3083","1","2","0"
"3083","10","1","0"
"3084","1","2","0"
"3084","5","1","0"
"3085","1","2","0"
"3085","5","1","0"
"3086","1","2","0"
"3086","5","1","0"
"3087","1","1","0"
"3088","10","1","0"
"3089","6423","1","0"
"3090","4","1","0"
"3091","6423","1","0"
"3092","4","1","0"
"3093","6423","1","0"
"3094","4","1","0"
"3095","6423","1","0"
"3096","6423","1","0"
"3097","6423","1","0"
"3098","6423","1","0"
"3099","6423","1","0"
"3100","6423","1","0"
"3101","10","1","0"
"3102","10","1","0"
"3103","4","1","0"
"3104","1","2","0"
"3104","5","1","0"
"3105","1","2","0"
"3105","5","1","0"
"3106","1","1","0"
"3107","1","1","0"
"3108","1","1","0"
"3109","1","2","0"
"3109","6447","1","0"
"3110","1","2","0"
"3110","6447","2","0"
"3111","1","2","0"
"3111","6447","2","0"
"3112","1","2","0"
"3112","6447","2","0"
"3113","1","1","0"
"3114","1","1","0"
"3115","1","1","0"
"3116","1","1","0"
"3117","1","2","0"
"3117","17","1","0"
"3126","1","1","0"
"3127","1","1","0"
"3128","4697","1","0"
"3129","1","1","0"
"3130","1","1","0"
"3130","768","2","0"
"3131","5","1","0"
"3131","9","2","0"
"3131","11","3","0"
"3132","768","1","0"
"3133","768","2","0"
"3133","1537","3","0"
"3133","2562","1","0"
"3134","5","1","0"
"3134","768","2","0"
"3135","768","4","0"
"3135","2562","3","0"
"3135","4610","1","0"
"3135","4675","2","0"
"3136","768","7","0"
"3136","3584","6","0"
"3136","3924","2","0"
"3136","4610","1","0"
"3136","4612","3","0"
"3136","4614","4","0"
"3136","4616","5","0"
"3137","1","1","0"
"3143","1","1","0"
"3144","5","1","0"
"3144","9","2","0"
"3144","10","3","0"
"3145","1","1","0"
"3146","1","1","0"
"3147","1","1","0"
"3149","1","1","0"
"3150","1","2","0"
"3150","5","1","0"
"3151","1","2","0"
"3151","5","1","0"
"3152","1","2","0"
"3152","5","1","0"
"3153","1","1","0"
"3154","1","1","0"
"3155","1","1","0"
"3156","4","2","0"
"3156","17","1","0"
"3157","1","2","0"
"3157","17","1","0"
"3158","4","1","0"
"3159","1","1","0"
"3160","1","1","0"
"3161","1","2","0"
"3161","17","1","0"
"3162","1","2","0"
"3162","17","1","0"
"3163","4","1","0"
"3164","1","1","0"
"3165","1","2","0"
"3165","17","1","0"
"3166","1","2","0"
"3166","3924","1","0"
"3167","768","1","0"
"3168","768","1","0"
"3169","4","1","0"
"3170","4","1","0"
"3171","1","2","0"
"3171","17","1","0"
"3172","1","2","0"
"3172","17","1","0"
"3173","1","1","0"
"3174","1","2","0"
"3174","17","1","0"
"3175","768","1","0"
"3176","1","2","0"
"3176","4610","1","0"
"3177","1","1","0"
"3178","1537","2","0"
"3178","3584","1","0"
"3179","1","1","0"
"3180","768","1","0"
"3181","1","2","0"
"3181","4614","1","0"
"3182","1","2","0"
"3182","4610","1","0"
"3183","1","2","0"
"3183","10","1","0"
"3184","4","6","0"
"3184","3584","5","0"
"3184","4610","1","0"
"3184","4612","2","0"
"3184","4614","3","0"
"3184","4616","4","0"
"3185","5","1","0"
"3185","9","2","0"
"3185","10","3","0"
"3186","768","1","0"
"3187","768","2","0"
"3187","2562","1","0"
"3188","1","1","0"
"3189","7","1","0"
"3189","768","2","0"
"3190","1","1","0"
"3191","1","2","0"
"3191","2562","1","0"
"3192","1","2","0"
"3192","3843","1","0"
"3194","5","7","0"
"3194","9","8","0"
"3194","1537","9","0"
"3194","1541","6","0"
"3194","2562","5","0"
"3194","4610","1","0"
"3194","4612","2","0"
"3194","4614","3","0"
"3194","4616","4","0"
"3195","5","9","0"
"3195","8","6","0"
"3195","9","10","0"
"3195","815","8","0"
"3195","1537","11","0"
"3195","1885","7","0"
"3195","2562","5","0"
"3195","4610","1","0"
"3195","4612","2","0"
"3195","4614","3","0"
"3195","4616","4","0"
"3196","5","9","0"
"3196","8","6","0"
"3196","9","10","0"
"3196","14","7","0"
"3196","1537","12","0"
"3196","1541","8","0"
"3196","2562","5","0"
"3196","4610","1","0"
"3196","4612","2","0"
"3196","4614","3","0"
"3196","4616","4","0"
"3196","6460","11","0"
"3197","5","8","0"
"3197","8","5","0"
"3197","9","9","0"
"3197","14","6","0"
"3197","815","7","0"
"3197","1537","10","0"
"3197","2562","4","0"
"3197","4612","1","0"
"3197","4614","2","0"
"3197","4616","3","0"
"3198","768","2","0"
"3198","2562","1","0"
"3199","768","1","0"
"3200","1","3","0"
"3200","5","1","0"
"3200","10","2","0"
"3201","1","2","0"
"3201","17","1","0"
"3202","1","2","0"
"3202","17","1","0"
"3204","5","9","0"
"3204","9","10","0"
"3204","1319","7","0"
"3204","1537","11","0"
"3204","1541","8","0"
"3204","1885","6","0"
"3204","2562","4","0"
"3204","4610","1","0"
"3204","4614","2","0"
"3204","4616","3","0"
"3204","60462","5","0"
"3205","1","2","0"
"3205","4616","1","0"
"3206","768","1","0"
"3207","1537","2","0"
"3207","2562","1","0"
"3210","1537","2","0"
"3210","3584","1","0"
"3211","1537","2","0"
"3211","2562","1","0"
"3212","1","2","0"
"3212","17","1","0"
"3213","1","2","0"
"3213","17","1","0"
"3214","1","2","0"
"3214","17","1","0"
"3215","1","2","0"
"3215","17","1","0"
"3216","1","1","0"
"3217","1","2","0"
"3217","17","1","0"
"3218","1","1","0"
"3219","1","2","0"
"3219","17","1","0"
"3220","1","2","0"
"3220","17","1","0"
"3221","1","1","0"
"3222","1","2","0"
"3222","17","1","0"
"3223","1","2","0"
"3223","17","1","0"
"3224","1","2","0"
"3224","17","1","0"
"3225","1","2","0"
"3225","4675","1","0"
"3226","1","2","0"
"3226","17","1","0"
"3227","1","2","0"
"3227","17","1","0"
"3228","1","2","0"
"3228","17","1","0"
"3229","5","4","0"
"3229","7","6","0"
"3229","9","5","0"
"3229","791","1","0"
"3229","796","2","0"
"3229","1537","7","0"
"3229","1541","3","0"
"3230","5","11","0"
"3230","7","13","0"
"3230","9","12","0"
"3230","15","9","0"
"3230","791","6","0"
"3230","796","7","0"
"3230","1319","8","0"
"3230","1537","14","0"
"3230","1541","10","0"
"3230","2562","5","0"
"3230","4610","1","0"
"3230","4612","2","0"
"3230","4614","3","0"
"3230","4616","4","0"
"3231","1","2","0"
"3231","17","1","0"
"3232","1","2","0"
"3232","17","1","0"
"3233","1","2","0"
"3233","17","1","0"
"3234","1","2","0"
"3234","17","1","0"
"3235","1","2","0"
"3235","17","1","0"
"3236","1","2","0"
"3236","17","1","0"
"3237","1","1","0"
"3238","6423","1","0"
"3239","6423","1","0"
"3240","1","1","0"
"3241","1","1","0"
"3242","1","1","0"
"3243","1","1","0"
"3244","1","2","0"
"3244","17","1","0"
"3245","1","1","0"
"3246","1","2","0"
"3246","17","1","0"
"3247","1","1","0"
"3248","768","3","0"
"3248","4610","1","0"
"3248","4616","2","0"
"3249","1","1","0"
"3250","1","2","0"
"3250","17","1","0"
"3251","1","1","0"
"3252","1","1","0"
"3253","4","1","0"
"3253","768","2","0"
"3254","4","1","0"
"3254","768","2","0"
"3255","4","1","0"
"3255","768","2","0"
"3256","4","3","0"
"3256","768","2","0"
"3256","2562","1","0"
"3257","4","3","0"
"3257","768","2","0"
"3257","2562","1","0"
"3258","1","2","0"
"3258","17","1","0"
"3259","1","2","0"
"3259","17","1","0"
"3260","1","1","0"
"3261","1","2","0"
"3261","17","1","0"
"3262","1","2","0"
"3262","5","1","0"
"3263","1","1","0"
"3264","1","1","0"
"3265","1","1","0"
"3266","1","1","0"
"3267","1","2","0"
"3267","5","1","0"
"3268","4","1","0"
"3269","1","1","0"
"3270","768","6","0"
"3270","2562","5","0"
"3270","4610","1","0"
"3270","4612","2","0"
"3270","4614","3","0"
"3270","4616","4","0"
"3271","5","1","0"
"3271","9","2","0"
"3271","10","3","0"
"3271","1537","4","0"
"3272","768","1","0"
"3273","5","1","0"
"3273","9","2","0"
"3273","1537","3","0"
"3274","1","2","0"
"3274","17","1","0"
"3275","1","2","0"
"3275","17","1","0"
"3276","1","2","0"
"3276","17","1","0"
"3277","1","2","0"
"3277","17","1","0"
"3278","1","2","0"
"3278","17","1","0"
"3279","1","2","0"
"3279","17","1","0"
"3280","1","1","0"
"3281","1","3","0"
"3281","5","1","0"
"3281","10","2","0"
"3282","14","1","0"
"3284","15","1","0"
"3285","15","1","0"
"3286","15","1","0"
"3287","15","1","0"
"3288","15","1","0"
"3289","15","1","0"
"3290","1","1","0"
"3291","5","1","0"
"3292","5","1","0"
"3293","5","1","0"
"3294","1","2","0"
"3294","17","1","0"
"3295","1","2","0"
"3295","17","1","0"
"3296","1","2","0"
"3296","17","1","0"
"3297","1","2","0"
"3297","17","1","0"
"3298","1","2","0"
"3298","17","1","0"
"3299","1","2","0"
"3299","17","1","0"
"3300","1","2","0"
"3300","17","1","0"
"3301","1","2","0"
"3301","17","1","0"
"3302","1","2","0"
"3302","17","1","0"
"3303","1","2","0"
"3303","17","1","0"
"3304","1","2","0"
"3304","14","1","0"
"3305","1","1","0"
"3306","10","1","0"
"3307","1","1","0"
"3308","1","2","0"
"3308","4616","1","0"
"3309","1","1","0"
"3310","1","1","0"
"3311","1","3","0"
"3311","5","1","0"
"3311","10","2","0"
"3312","1","2","0"
"3312","14","1","0"
"3313","1","2","0"
"3313","14","1","0"
"3314","1","2","0"
"3314","14","1","0"
"3315","1","1","0"
"3316","1","1","0"
"3317","1","2","0"
"3317","5","1","0"
"3318","1","2","0"
"3318","5","1","0"
"3319","1","2","0"
"3319","5","1","0"
"3320","1","1","0"
"3321","1","1","0"
"3322","1","3","0"
"3322","5","1","0"
"3322","10","2","0"
"3323","5","1","0"
"3323","768","2","0"
"3324","1","2","0"
"3324","5","1","0"
"3325","1","2","0"
"3325","5","1","0"
"3326","1","1","0"
"3327","1","1","0"
"3328","1","1","0"
"3329","1","1","0"
"3330","1","1","0"
"3331","1","1","0"
"3332","1","1","0"
"3333","1","1","0"
"3334","1","1","0"
"3335","1","1","0"
"3336","1","1","0"
"3337","1","1","0"
"3338","1","1","0"
"3339","4614","1","0"
"3339","4616","2","0"
"3340","768","6","0"
"3340","3584","5","0"
"3340","4610","1","0"
"3340","4612","2","0"
"3340","4614","3","0"
"3340","4616","4","0"
"3341","5","1","0"
"3341","9","2","0"
"3341","10","3","0"
"3342","5","1","0"
"3342","9","2","0"
"3342","10","3","0"
"3343","10","1","0"
"3343","768","2","0"
"3344","1","1","0"
"3344","5","2","0"
"3344","9","3","0"
"3344","10","4","0"
"3344","11","5","0"
"3345","1","1","0"
"3346","1","1","0"
"3347","1","1","0"
"3348","1","1","0"
"3349","1","2","0"
"3349","17","1","0"
"3350","1","2","0"
"3350","17","1","0"
"3351","1","2","0"
"3351","17","1","0"
"3352","1","2","0"
"3352","17","1","0"
"3353","1","2","0"
"3353","17","1","0"
"3354","1","2","0"
"3354","17","1","0"
"3355","1","2","0"
"3355","17","1","0"
"3356","1","2","0"
"3356","17","1","0"
"3357","1","2","0"
"3357","17","1","0"
"3358","1","2","0"
"3358","17","1","0"
"3359","768","1","0"
"3360","1","3","0"
"3360","10","2","0"
"3360","17","1","0"
"3361","1","2","0"
"3361","17","1","0"
"3362","1","2","0"
"3362","10","1","0"
"3363","1","1","0"
"3364","1","2","0"
"3364","17","1","0"
"3365","1","1","0"
"3366","5","1","0"
"3367","1","1","0"
"3368","3849","1","0"
"3369","1","3","0"
"3369","5","1","0"
"3369","10","2","0"
"3370","1","2","0"
"3370","17","1","0"
"3371","1","2","0"
"3371","17","1","0"
"3372","1","2","0"
"3372","17","1","0"
"3373","1","2","0"
"3373","17","1","0"
"3374","6","1","0"
"3374","768","2","0"
"3375","1","2","0"
"3375","17","1","0"
"3376","768","1","0"
"3377","768","1","0"
"3378","768","1","0"
"3379","768","1","0"
"3380","768","2","0"
"3380","4616","1","0"
"3381","4","1","0"
"3382","1","2","0"
"3382","4616","1","0"
"3383","6423","1","0"
"3384","1","2","0"
"3384","14","1","0"
"3385","1","1","0"
"3385","768","2","0"
"3386","1","1","0"
"3387","1","1","0"
"3388","1","1","0"
"3389","768","1","0"
"3390","1","1","0"
"3391","1","1","0"
"3392","1","1","0"
"3393","1","1","0"
"3394","1","1","0"
"3395","5","1","0"
"3395","768","2","0"
"3396","768","1","0"
"3397","768","1","0"
"3398","1","2","0"
"3398","5","1","0"
"3399","1","1","0"
"3400","5","1","0"
"3401","5","1","0"
"3402","5","1","0"
"3403","5","1","0"
"3404","5","1","0"
"3405","5","1","0"
"3406","768","2","0"
"3406","4614","1","0"
"3407","1","2","0"
"3407","17","1","0"
"3408","1","2","0"
"3408","17","1","0"
"3409","1","2","0"
"3409","17","1","0"
"3410","1","2","0"
"3410","17","1","0"
"3411","1","2","0"
"3411","17","1","0"
"3412","1","2","0"
"3412","17","1","0"
"3414","1","2","0"
"3414","10","1","0"
"3415","1","2","0"
"3415","10","1","0"
"3416","1","2","0"
"3416","10","1","0"
"3417","1","2","0"
"3417","10","1","0"
"3418","1","2","0"
"3418","10","1","0"
"3419","1","2","0"
"3419","10","1","0"
"3420","1","2","0"
"3420","10","1","0"
"3421","1","2","0"
"3421","10","1","0"
"3422","1","2","0"
"3422","10","1","0"
"3423","1","2","0"
"3423","10","1","0"
"3424","1","2","0"
"3424","5","1","0"
"3425","1","2","0"
"3425","10","1","0"
"3426","1","1","0"
"3427","1","1","0"
"3428","4614","1","0"
"3428","4616","2","0"
"3429","1","1","0"
"3430","1","1","0"
"3431","1","2","0"
"3431","5","1","0"
"3432","1","2","0"
"3432","17","1","0"
"3433","1","1","0"
"3434","5","1","0"
"3434","9","2","0"
"3434","10","3","0"
"3435","1","1","0"
"3436","768","1","0"
"3437","1","1","0"
"3438","1","1","0"
"3439","1","1","0"
"3440","1","1","0"
"3441","1","1","0"
"3442","1","1","0"
"3443","1","1","0"
"3444","1","1","0"
"3445","1","1","0"
"3446","5","1","0"
"3447","5","1","0"
"3448","5","1","0"
"3449","5","1","0"
"3450","5","1","0"
"3451","5","1","0"
"3452","1","2","0"
"3452","5","1","0"
"3453","1","2","0"
"3453","17","1","0"
"3454","1","5","0"
"3454","5","1","0"
"3454","9","2","0"
"3454","10","3","0"
"3454","11","4","0"
"3455","1","2","0"
"3455","5","1","0"
"3456","1","1","0"
"3457","1","1","0"
"3458","1","1","0"
"3459","1","1","0"
"3460","1","1","0"
"3461","1","3","0"
"3461","10","2","0"
"3461","17","1","0"
"3462","1","3","0"
"3462","10","2","0"
"3462","17","1","0"
"3463","1","2","0"
"3463","4616","1","0"
"3464","1","1","0"
"3465","1","1","0"
"3466","5","1","0"
"3467","1","2","0"
"3467","17","1","0"
"3468","1","2","0"
"3468","10","1","0"
"3469","1","2","0"
"3469","10","1","0"
"3470","1","2","0"
"3470","10","1","0"
"3471","1","2","0"
"3471","5","1","0"
"3472","1","1","0"
"3473","1","1","0"
"3474","10","1","0"
"3475","1","2","0"
"3475","17","1","0"
"3476","5","1","0"
"3476","768","2","0"
"3477","1","1","0"
"3478","1","1","0"
"3479","1","1","0"
"3480","1","3","0"
"3480","17","1","0"
"3480","2624","2","0"
"3481","1","1","0"
"3482","4610","1","0"
"3482","4612","2","0"
"3482","4614","3","0"
"3482","4616","4","0"
"3483","1","1","0"
"3484","1","1","0"
"3485","1","1","0"
"3486","1","1","0"
"3487","1","1","0"
"3488","1","1","0"
"3489","1","1","0"
"3490","1","1","0"
"3491","5","1","0"
"3491","768","2","0"
"3492","1","1","0"
"3493","1","1","0"
"3494","1","1","0"
"3495","5","2","0"
"3495","9","3","0"
"3495","10","1","0"
"3496","4614","1","0"
"3496","4616","2","0"
"3497","1","1","0"
"3498","1","1","0"
"3499","1","2","0"
"3499","17","1","0"
"3500","1","2","0"
"3500","17","1","0"
"3501","1","2","0"
"3501","17","1","0"
"3502","1","2","0"
"3502","17","1","0"
"3503","1","2","0"
"3503","17","1","0"
"3504","1","2","0"
"3504","17","1","0"
"3505","1","1","0"
"3506","1","1","0"
"3507","5","1","0"
"3507","9","2","0"
"3507","10","3","0"
"3508","10","1","0"
"3508","768","2","0"
"3509","1","1","0"
"3510","1","1","0"
"3512","1","1","0"
"3513","1","1","0"
"3514","1","1","0"
"3515","1","1","0"
"3516","1","2","0"
"3516","4612","1","0"
"3517","1","1","0"
"3518","1","1","0"
"3519","1","2","0"
"3519","17","1","0"
"3520","1","2","0"
"3520","4616","1","0"
"3521","1","2","0"
"3521","17","1","0"
"3522","1","2","0"
"3522","17","1","0"
"3523","1","2","0"
"3523","17","1","0"
"3524","768","2","0"
"3524","4610","1","0"
"3525","1","2","0"
"3525","10","1","0"
"3526","1","2","0"
"3526","5","1","0"
"3527","1","2","0"
"3527","5","1","0"
"3528","1","1","0"
"3529","1","2","0"
"3529","5","1","0"
"3530","1","1","0"
"3531","1","1","0"
"3532","1","1","0"
"3533","1","1","0"
"3534","1","1","0"
"3535","5","1","0"
"3536","5","2","0"
"3536","9","3","0"
"3536","10","1","0"
"3537","1","1","0"
"3538","1","1","0"
"3539","1","1","0"
"3540","768","1","0"
"3541","1","1","0"
"3542","1","1","0"
"3543","1","1","0"
"3544","1","1","0"
"3545","768","6","0"
"3545","2562","5","0"
"3545","4610","1","0"
"3545","4612","2","0"
"3545","4614","3","0"
"3545","4616","4","0"
"3546","1","1","0"
"3547","1","1","0"
"3547","768","2","0"
"3548","768","1","0"
"3549","5","1","0"
"3549","768","2","0"
"3550","5","1","0"
"3550","768","2","0"
"3551","1","1","0"
"3551","5","2","0"
"3552","1","1","0"
"3553","1","1","0"
"3554","1","2","0"
"3554","5","1","0"
"3555","1","2","0"
"3555","17","1","0"
"3556","3849","1","0"
"3557","1","2","0"
"3557","10","1","0"
"3558","1","2","0"
"3558","14","1","0"
"3559","1","1","0"
"3560","1","1","0"
"3560","768","2","0"
"3561","1","2","0"
"3561","5","1","0"
"3562","1","3","0"
"3562","5","1","0"
"3562","10","2","0"
"3563","5","2","0"
"3563","9","3","0"
"3563","10","1","0"
"3564","10","1","0"
"3565","1","2","0"
"3565","17","1","0"
"3566","1","1","0"
"3567","1","3","0"
"3567","4610","1","0"
"3567","4612","2","0"
"3568","1","2","0"
"3568","10","1","0"
"3569","1","1","0"
"3570","1","1","0"
"3571","1","1","0"
"3572","1","2","0"
"3572","4610","1","0"
"3573","1","2","0"
"3573","17","1","0"
"3574","1","1","0"
"3575","1","1","0"
"3576","1","1","0"
"3577","1","5","0"
"3577","5","1","0"
"3577","9","2","0"
"3577","10","3","0"
"3577","11","4","0"
"3578","1","2","0"
"3578","10","1","0"
"3579","1","2","0"
"3579","10","1","0"
"3580","1","2","0"
"3580","10","1","0"
"3581","768","1","0"
"3582","1","1","0"
"3583","1","2","0"
"3583","5","1","0"
"3584","1","1","0"
"3585","1","1","0"
"3586","1","2","0"
"3586","17","1","0"
"3587","1","1","0"
"3588","3849","1","0"
"3589","1","2","0"
"3589","17","1","0"
"3590","1","2","0"
"3590","10","1","0"
"3591","1","2","0"
"3591","10","1","0"
"3592","1","2","0"
"3592","10","1","0"
"3593","1","2","0"
"3593","17","1","0"
"3594","14","1","0"
"3595","1","5","0"
"3595","4610","1","0"
"3595","4612","2","0"
"3595","4614","3","0"
"3595","4616","4","0"
"3596","1","2","0"
"3596","4612","1","0"
"3597","4614","1","0"
"3597","4616","2","0"
"3598","1","2","0"
"3598","10","1","0"
"3599","10","1","0"
"3600","1","1","0"
"3601","1","2","0"
"3601","4675","1","0"
"3602","1","1","0"
"3603","1","2","0"
"3603","6","1","0"
"3604","1","2","0"
"3604","10","1","0"
"3605","1","2","0"
"3605","10","1","0"
"3606","1","2","0"
"3606","10","1","0"
"3607","10","1","0"
"3607","768","2","0"
"3608","1","1","0"
"3609","1","1","0"
"3610","1","1","0"
"3611","1","1","0"
"3612","1","1","0"
"3613","1","1","0"
"3614","1","1","0"
"3615","1","1","0"
"3616","1","1","0"
"3617","1","1","0"
"3618","1","1","0"
"3619","1","1","0"
"3620","1","1","0"
"3621","1","1","0"
"3622","1","1","0"
"3623","1","1","0"
"3624","1","1","0"
"3625","1","1","0"
"3626","1","1","0"
"3627","1","1","0"
"3628","1","1","0"
"3629","1","1","0"
"3630","1","1","0"
"3631","1","1","0"
"3632","1","1","0"
"3633","1","1","0"
"3634","1","1","0"
"3635","1","1","0"
"3636","1","1","0"
"3637","1","1","0"
"3638","1","1","0"
"3639","1","1","0"
"3640","1","1","0"
"3641","1","1","0"
"3642","1","1","0"
"3643","1","1","0"
"3644","1","1","0"
"3645","1","2","0"
"3645","17","1","0"
"3646","1","1","0"
"3647","768","2","0"
"3647","4616","1","0"
"3648","1","2","0"
"3648","17","1","0"
"3649","1","2","0"
"3649","17","1","0"
"3650","1","1","0"
"3651","1","2","0"
"3651","17","1","0"
"3652","1","2","0"
"3652","17","1","0"
"3653","1","1","0"
"3654","1","2","0"
"3654","5","1","0"
"3655","1","2","0"
"3655","5","1","0"
"3656","1","2","0"
"3656","5","1","0"
"3657","1","1","0"
"3658","1","1","0"
"3659","1","1","0"
"3660","1","1","0"
"3661","1","1","0"
"3662","1","1","0"
"3663","1","1","0"
"3664","1","1","0"
"3665","1","2","0"
"3665","10","1","0"
"3666","1","1","0"
"3667","1","2","0"
"3667","10","1","0"
"3668","1","1","0"
"3669","1","2","0"
"3669","10","1","0"
"3670","1","1","0"
"3671","5","1","0"
"3671","9","2","0"
"3671","10","3","0"
