"uid","pid","tstamp","crdate","cruser_id","deleted","hidden","starttime","endtime","sys_language_uid","l10n_parent","l10n_state","l10n_diffsource","t3ver_oid","t3ver_id","t3ver_label","t3ver_wsid","t3ver_state","t3ver_stage","t3ver_count","t3ver_tstamp","t3ver_move_id","gnd_id","first_composer","intertextual_entity","title","date_of_production","geographic_area_code","zzz_deleted_instrumentation","geographical_area_code","super_work","opus_no","index_no","medium_of_performance","unmodified_gnd_data","zzz_deleted_added_by_project","instruments","gnd_status","form","title_no","title_instrument","alt_titles","tonality","language","final","confirmed_by_slub","zzz_deleted_alt_instrument_ids","genre_ids","main_instrumentation","alt_instrumentation","genres","instrument_ids","alt_instrument_names"
"4525","0","1643120623","1638366220","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1207342505","2333","0","Lieder","1906-01-01",,,,"4524",,,,"1","0","2","n","1","Nr. 2","Bariton, Klavier","Des Feldpredigers Kriegstaten $ Ich bin bei englischem Rindfleisch erzogen",,,"0","1",,"4035669-3","0","0","1",,
"4526","0","1643120624","1638366220","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1207343692","1798","0","Konzerstücke","1906-01-01",,,,"4528","85, Nr. 1",,,"1","0","1","q","2",,"Orgel","Konzertstücke, Org op. 85 <Passacaglia> $ Passacaglia","D-Dur",,"0","1",,"4423016-3$4173476-2","0","0","2",,
"4527","0","1643120624","1638366220","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1207343862","1798","0","Konzerstücke","1906-01-01",,,,"4528","85, Nr. 2",,,"1","0","1","q","2",,"Orgel","Konzertstücke, Org op. 85 <Festhymne> $ Festhymne","B-Dur",,"0","1",,"4125676-1$4423016-3","0","0","2",,
"4528","0","1643120624","1638366220","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300702078","1798","0","Konzerstücke","1906-01-01",,,,"0","85",,,"1","0","1","q","1",,"Orgel","Konzertstücke, Org op. 85",,,"1","1",,"4423016-3","0","0","1",,
"4529","0","1643120624","1638366220","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1207344257","1802","0","Sonate","1906-01-01",,,,"0","57",,,"1","0","2","n","1","Nr. 2","Violine, Klavier",,"G-Dur",,"1","1",,"4131190-5","0","0","1",,
"4530","0","1643120625","1638366220","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1207334812","1641","0","Präludien und Fuge","1905-01-01",,,,"4501","90, Nr. 11",,,"1","0","1","n","2",,"Orgel",,"es-Moll",,"0","1",,"4155614-8$4137959-7","0","0","2",,
"4531","0","1643120377","1638366220","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","120733488X","1641","0","Präludien und Fuge","1905-01-01",,,,"4501","90, Nr. 12",,,"1","0","1","n","2",,"Orgel",,"B-Dur",,"0","1",,"4155614-8$4137959-7","0","0","2",,
"4532","0","1643120377","1638366220","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1208664034","2335","0","Kinderlieder","1906-01-01",,,,"4538","235, Nr. 1",,,"1","0","2","n","1",,,"Morgengebet $ Mein Gott, vorüber ist die Nacht",,,"0","1",,"4127870-7","0","0","1",,
"4533","0","1643120377","1638366220","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1208664115","2337","0","Kinderlieder","1906-01-01",,,,"4538","235, Nr. 2",,,"1","0","2","n","1",,,"Zwei Rätsel $ Im Lenz erfreu' ich dich",,,"0","1",,"4127870-7","0","0","1",,
"4534","0","1643120377","1638366220","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1208664158","2339","0","Kinderlieder","1906-01-01",,,,"4538","235, Nr. 3",,,"1","0","2","n","1",,,"Kaninchen $ Kaninchen, Karnickelchen",,,"0","1",,"4127870-7","0","0","1",,
"4535","0","1643120377","1638366220","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1208664212","2341","0","Kinderlieder","1906-01-01",,,,"4538","235, Nr. 4",,,"1","0","2","n","1",,,"Gott sorgt $ Es ist kein Mäuschen so jung und klein",,,"0","1",,"4127870-7","0","0","1",,
"4536","0","1643120367","1638366220","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1208664247","2343","0","Kinderlieder","1906-01-01",,,,"4538","235, Nr. 5",,,"1","0","2","n","1",,,"Das Tröpflein $ Tröpflein muss zur Erde fallen",,,"0","1",,"4127870-7","0","0","1",,
"4537","0","1643120367","1638366220","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1208664298","2345","0","Kinderlieder","1906-01-01",,,,"4538","235, Nr. 6",,,"1","0","2","n","1",,,"Am Abend $ Wenn die Kinder schlafen ein",,,"0","1",,"4127870-7","0","0","1",,
"4538","0","1643120355","1638366220","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1207346802","2346","0","Kinderlieder","1906-01-01",,,,"0","235",,,"1","0","2","n","7",,,,,,"1","1",,"4127870-7","0","0","1",,
"4539","0","1640878929","1638366220","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1207347744","2347","0","Die Wallfahrt nach Kevlaar","1906-01-01",,,,"0","254",,,"1","0","2","n","0",,,"Am Fenster stand die Mutter",,,"0","1",,,"0","0","0",,
"4540","0","1643120367","1638366220","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","120734964X","2349","0","Lieder","1906-01-01",,,,"4541","34",,,"1","0","1","n","1",,,"Gebirgsdorf $ Drei Monden Sommer",,,"0","1",,"4035669-3","0","0","1",,
"4541","0","1643120368","1638366220","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","120734950X","2351","0","Lieder","1906-01-01",,,,"0","34 - 35",,,"1","0","1","n","1",,,"Zwei Männerchöre",,,"1","1",,"4035669-3","0","0","1",,
"4542","0","1643120368","1638366220","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1207349763","2352","0","Lieder","1906-01-01",,,,"4541","35",,,"1","0","1","n","1",,,"Bachus $ Bacchus $ Ich habe den Vater der Lieder",,,"0","1",,"4035669-3","0","0","1",,
"4543","0","1643120368","1638366220","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1207350478","2354","0","Lieder","1906-01-01",,,,"4544","2, Nr. 1",,,"1","0","2","n","1",,,"Mondnacht $ Über die öde Heide",,,"0","1",,"4035669-3","0","0","1",,
"4544","0","1643120368","1638366220","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1207350400","2358","0","Lieder","1906-01-01",,,,"0","2",,,"1","0","2","n","1",,,,,,"1","1",,"4035669-3","0","0","1",,
"4545","0","1643120625","1638366220","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1207350591","2357","0","Lieder","1906-01-01",,,,"4544","2, Nr. 2",,,"1","0","2","n","1",,,"Im Volkston $ Mein braunäugig Mädchen",,,"0","1",,"4035669-3","0","0","1",,
"4546","0","1643120625","1638366220","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1207350648","2359","0","Lieder","1906-01-01",,,,"4544","2, Nr. 3",,,"1","0","2","n","1",,,"Frühlingslied $ Hell klingt's in den Lüften",,,"0","1",,"4035669-3","0","0","1",,
"4547","0","1643120625","1638366220","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","120735113X","2360","0","Sonate","1906-01-01",,,,"0","21",,,"1","0","1","n","1",,"Orgel",,"f-Moll",,"1","1",,"4131190-5","0","0","1",,
"4548","0","1643120493","1638529927","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1207182729","2228","0","Lieder","1901-01-01",,,,"4384","1, Nr. 2",,,"1","0","2",,"1",,,"Blumen im Garten $ Vier Lieder",,,"0","1",,"4035669-3","0","0","1",,
"4549","0","1643120493","1638529969","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1207182915","2228","0","Lieder","1901-01-01",,,,"4384","1, Nr. 4",,,"1","0","2",,"1",,,"In der Kirschenblüt' $ In der Kirschenblüth $ Vier Lieder",,,"0","1",,"4035669-3","0","0","1",,
"4550","0","1643120493","1638530001","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1207182648","2228","0","Lieder","1901-01-01",,,,"4384","1, Nr. 1",,,"1","0","2",,"1",,,"Schließe mir die Augen beide $ Vier Lieder",,,"0","1",,"4035669-3","0","0","1",,
"4551","0","1643120494","1638530024","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1207182818","2228","0","Lieder","1901-01-01",,,,"4384","1, Nr. 3",,,"1","0","2",,"1",,,"Wiegenlied $ Vier Lieder",,,"0","1",,"4035669-3","0","0","1",,
"4552","0","1643120494","1638534741","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300037554","1180","0","Nocturnes","1827-01-01",,,,"0","72, Nr. 1",,,"1","0","1",,"1",,"Klavier","Nocturnes, Kl op. 72, 1 $ Nocturnes","e-Moll",,"1","1",,"4172080-5","0","0","1",,
"4553","0","1643120494","1638966683","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","121174812X","1882","0","Gruß an Prag","1845-01-01",,,,"4268","111, Nr. 1",,,"1","0","1",,"1",,,"Polkas $ Juristen-Polka $ Juristenpolka",,,"0","1",,"4270770-5","0","0","1",,
"4554","0","1643120494","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212056418","1877","0","Sehnsucht","1843-01-01",,,,"0",,,,"1","0","2","n","1",,,"Lieder $ Du meine Lebenssonne",,,"1","1",,"4035669-3","0","0","1",,
"4555","0","1639472939","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","6 Lieder","0","0",,NULL,,,,"0",,,,"1","0","0","n","0",,,,,,"0","0",,,"0","0","0",,
"4556","0","1643120494","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212056671","2361","0","Lieder","1844-01-01",,,,"0","7",,,"1","0","2","n","1",,,"Gesänge",,,"1","1",,"4035669-3","0","0","1",,
"4557","0","1643120494","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212057023","2362","0","Blume wendet ihre Blicke","1840-01-01",,,,"0","5",,,"1","0","2","n","1",,,"Lieder",,,"1","1",,"4035669-3","0","0","1",,
"4558","0","1643120494","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","121205928X","2363","0","Pastoralmesse","1840-01-01",,,,"0",,,,"1","0","6","n","1",,,"Pastoral-Messe $ Missa pastoralis","D-Dur",,"1","1",,"4129031-8","0","0","1",,
"4559","0","1643120494","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212067630","1142","0","Introduction, Variations et Finale","1837-01-01",,,,"0","52",,,"1","0","1","n","3","Nr. 1",,"Variationen","C-Dur",,"1","1",,"4162191-8$4125225-1$4187414-6","0","0","1",,
"4560","0","1643120463","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212068351","2364","0","Überall du","1839-01-01",,,,"0","17",,,"1","0","3","n","1",,,"Wenn mich der dunkle Schatten $ Lieder",,,"1","1",,"4035669-3","0","0","1",,
"4561","0","1643120463","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","300185146","2365","0","An die Entfernte","1840-01-01",,,,"0","23",,,"1","0","3","q","1",,,"Lieder $ In die Ferne $ Denkst du mein",,,"1","1",,"4035669-3","0","0","1",,
"4562","0","1639472939","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","Überordnung n","0","0",,NULL,,,,"0",,,,"1","0","0","n","0",,,,,,"0","0",,,"0","0","0",,
"4563","0","1643120150","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","121207257X","2367","0","Lieder","1840-01-01",,,,"4854","43, Nr. 1",,,"1","0","3","n","1",,,"Liebeglut $ Dir Teurer schlägt mit leisem Beben",,,"1","1",,"4035669-3","0","0","1",,
"4564","0","1643120463","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212072677","2369","0","Lieder","1840-01-01",,,,"4855","43, Nr. 2",,,"1","0","3","n","1",,,"Der Ungenannten $ Auf eines Berges Gipfel",,,"1","1",,"4035669-3","0","0","1",,
"4565","0","1643120463","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212072952","1882","0","National-Ländler","1840-01-01",,,,"0","1",,,"1","0","1","n","1",,,"Ländler",,,"1","1",,"4166410-3","0","0","1",,
"4566","0","1643120463","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212073037","1882","0","Die Liefländler","1840-01-01",,,,"0","2",,,"1","0","1","n","1",,,"Walzer",,,"1","1",,"4189042-5","0","0","1",,
"4567","0","1643120463","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212073169","1882","0","Die Pariser","1839-01-01",,,,"0","3",,,"1","0","1","n","1",,,"Walzer",,,"1","1",,"4189042-5","0","0","1",,
"4568","0","1643120215","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212073401","1882","0","Springinsfeld-Galopp","1840-01-01",,,,"0","4",,,"1","0","1","n","1",,,"Galopps",,,"1","1",,"4364517-3","0","0","1",,
"4569","0","1643120494","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212073436","1882","0","Zigeuner-Walzer","1836-01-01",,,,"0","5",,,"0","0","1","n","1",,,"Zigeunerwalzer $ Walzer",,,"1","1",,"4189042-5","0","0","1",,
"4570","0","1642761342","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","Bearbeitung","0","0",,NULL,,,,"0",,,,"1","0","0","p","0",,,,,,"0","0",,,"0","0","0",,
"4571","0","1643120494","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212073533","1882","0","Die Anmutigen","1839-01-01",,,,"0","6",,,"1","0","1","n","1",,,"Walzer",,,"1","1",,"4189042-5","0","0","1",,
"4572","0","1643120414","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212073711","1882","0","Potpourri über polnische National-Lieder","1836-01-01",,,,"0","8",,,"1","0","1","n","1",,,"Potpourris",,,"1","1",,"4368322-8","0","0","1",,
"4573","0","1643120415","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212073770","1882","0","Helenen-Walzer","1836-01-01",,,,"0","12",,,"1","0","1","n","1",,,"Helenenwalzer $ Walzer",,,"1","1",,"4189042-5","0","0","1",,
"4574","0","1643120118","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212074181","1882","0","Mazurken","1839-01-01",,,,"0","50",,,"1","0","1","n","1",,"Klavier","Tänze",,,"1","1",,"4276508-0","0","0","1",,
"4575","0","1643120118","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212074327","1882","0","Potpourri über russische Nationallieder","1842-01-01",,,,"0","52",,,"1","0","1","n","1",,,"Potpourris",,,"1","1",,"4368322-8","0","0","1",,
"4576","0","1643120119","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212074491","1882","0","Potpourri über böhmische Nationallieder","1840-01-01",,,,"0","54",,,"1","0","1","n","1","Nr. 3",,"Potpourris $ Drittes Potpourri über böhmische Nationallieder",,,"1","1",,"4368322-8","0","0","1",,
"4577","0","1643120319","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212074785","1882","0","Daguerreotyp-Galopp","1840-01-01",,,,"0","57",,,"1","0","1","n","1",,,"Galopps",,,"1","1",,"4364517-3","0","0","1",,
"4578","0","1643120319","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212074858","1882","0","Rogenien-Galopp","1840-01-01",,,,"0","58",,,"1","0","1","n","1",,,"Galopps",,,"0","0",,"4364517-3","0","0","1",,
"4579","0","1643120319","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212075447","1882","0","Walzer-Guirlande","1841-01-01",,,,"0","62",,,"0","0","1","n","1","Nr. 1",,"Walzerguirlande $ Walzergirlande $ Erste Walzer-Guirlande $ Walzer",,,"1","1",,"4189042-5","0","0","1",,
"4580","0","1643120320","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212188012","1882","0","Souvenir à St. Petersburg","1841-01-01",,,,"0","63",,,"0","0","1","p","2",,,"3 Mazurkas et une Polonaise $ Trois masourques and polonaise $ Mazurken und Polonaisen",,,"1","1",,"4276508-0$4209517-7","0","0","2",,
"4581","0","1643120122","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212188748","1882","0","Georginen-Walzer","1841-01-01",,,,"0","64",,,"0","0","1","p","1",,,"Walzer",,,"1","1",,"4189042-5","0","0","1",,
"4582","0","1643120123","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212188918","1882","0","Immergrün-Galopp","1841-01-01",,,,"0","65",,,"0","0","1","p","1",,,"Galopps",,,"1","1",,"4364517-3","0","0","1",,
"4583","0","1643120123","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212188993","1882","0","Die Venetianer","1841-01-01",,,,"0","66",,,"0","0","1","p","1",,,"Die Venezianer $ Walzer",,,"1","1",,"4189042-5","0","0","1",,
"4584","0","1643120123","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212189256","1882","0","Hyazinthen-Walzer","1841-01-01",,,,"0","67",,,"0","0","1","p","1",,,"Hyacinthen-Polka $ Polkas",,,"1","1",,"4270770-5","0","0","1",,
"4585","0","1643120123","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212189582","1882","0","Quadrilles françaises","1841-01-01",,,,"0","68",,,"0","0","1","p","1",,,"Quadrillen",,,"1","1",,"4287552-3","0","0","1",,
"4586","0","1643120123","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212190297","1882","0","Neue Aurora-Walzer","1841-01-01",,,,"0","69",,,"0","0","1","p","1",,,"Walzer",,,"1","1",,"4189042-5","0","0","1",,
"4587","0","1643120123","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212190416","1882","0","Jubelklänge aus Albion","1842-01-01",,,,"0","70",,,"0","0","1","p","1",,,"Walzer",,,"1","1",,"4189042-5","0","0","1",,
"4588","0","1643120494","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212190637","1882","0","Dessauer-Galopp","1842-01-01",,,,"0",,,,"0","0","1","p","1","op. 71","Orchester","Dessauer Galopp $ Galopps",,,"1","1",,"4364517-3","0","0","1",,
"4589","0","1643120495","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212192109","1882","0","Galopp nach einem Marsch der englischen Grenadiere","1842-01-01",,,,"0",,,,"0","0","1","n","1","op. 72",,"Galopps",,,"1","1",,"4364517-3","0","0","1",,
"4590","0","1643120215","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212192249","1882","0","Albert-Walzer","1842-01-01",,,,"0",,,,"0","0","1","p","1","op. 73",,"Walzer",,,"1","1",,"4189042-5","0","0","1",,
"4591","0","1643120215","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212192494","1882","0","Jasmin-Walzer","1842-01-01",,,,"0",,,,"0","0","1","p","1","op. 74",,"Walzer",,,"1","1",,"4189042-5","0","0","1",,
"4592","0","1643120215","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212192591","1882","0","Lucian-Walzer","1842-01-01",,,,"0",,,,"0","0","1","p","1","op. 75",,"Walzer",,,"1","1",,"4189042-5","0","0","1",,
"4593","0","1643120215","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212192834","1882","0","Sutherland-Walzer","1842-01-01",,,,"0",,,,"0","0","1","p","1","op. 76",,"Walzer",,,"1","1",,"4189042-5","0","0","1",,
"4594","0","1643120215","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212193989","1882","0","Hamburger Elb-Pavillon","1842-01-01",,,,"0",,,,"0","0","1","p","1","op. 77",,"Dessauer Galopp $ Galopps",,,"1","1",,"4364517-3","0","0","1",,
"4595","0","1643120215","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212194187","1882","0","La grâce","1842-01-01",,,,"0",,,,"0","0","1","n","1","op. 78",,"Menuette",,,"1","1",,"4169444-2","0","0","1",,
"4596","0","1643120495","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212194446","1882","0","Walzer-Guirlande","1842-01-01",,,,"0","79",,,"0","0","1","n","1","Nr. 2",,"Walzerguirlande $ Walzergirlande $ Zweite Walzer-Guirlande $ Walzer",,,"1","1",,"4189042-5","0","0","1",,
"4597","0","1643120495","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212194705","1882","0","Guirlande der beliebtesten Galoppe","1843-01-01",,,,"0","80",,,"0","0","1","n","1","Nr. 1",,"Guirlande von Galoppen $ Erste Guirlande der beliebtesten Galoppe $ Galopps",,,"1","1",,"4364517-3","0","0","1",,
"4598","0","1643120495","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212194942","1882","0","Lichtenstein-Walzer","1842-01-01",,,,"0","81",,,"0","0","1","p","1",,,"Walzer",,,"1","1",,"4189042-5","0","0","1",,
"4599","0","1643120495","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212195108","1882","0","Eduard-Walzer","1843-01-01",,,,"0","82",,,"0","0","1","p","1",,,"Walzer",,,"1","1",,"4189042-5","0","0","1",,
"4600","0","1643120495","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212205537","1882","0","Heiterer Sinn!","1843-01-01",,,,"0","83",,,"0","0","1","p","1",,,"Polkas",,,"1","1",,"4270770-5","0","0","1",,
"4601","0","1643120496","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212205782","1882","0","Duoro-Walzer","1844-01-01",,,,"0","85",,,"0","0","1","p","1",,,"Walzer",,,"1","1",,"4189042-5","0","0","1",,
"4602","0","1643120496","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212206037","1882","0","Bronislaus-Walzer","1844-01-01",,,,"0","95",,,"0","0","1","p","1",,,"Walzer",,,"1","1",,"4189042-5","0","0","1",,
"4603","0","1642761342","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","Sammeldruck","0","0",,NULL,,,,"0",,,,"1","0","0",,"0",,,,,,"0","0",,,"0","0","0",,
"4604","0","1643120102","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212209850","1882","0","Souvenir à Theresienbrunn","1840-01-01",,,,"4856","49, Nr. 1",,,"0","0","1","n","2",,,"Sylphide $ Quadrillen",,,"0","1",,"4184006-9$4287552-3","0","0","2",,
"4605","0","1643120496","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212209966","1882","0","Souvenir à Theresienbrunn","1840-01-01",,,,"4857","49, Nr. 2",,,"0","0","1","n","2",,,"Victoir $ Quadrillen",,,"0","1",,"4184006-9$4287552-3","0","0","2",,
"4606","0","1643120497","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212210042","1882","0","Souvenir à Theresienbrunn","1840-01-01",,,,"4858","49, Nr. 3",,,"0","0","1","n","2",,,"Diane $ Quadrillen",,,"0","1",,"4184006-9$4287552-3","0","0","2",,
"4607","0","1643120309","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212210069","1882","0","Souvenir à Theresienbrunn","1841-01-01",,,,"4859","49, Nr. 4",,,"0","0","1","n","2",,,"Libelle $ Quadrillen",,,"0","1",,"4184006-9$4287552-3","0","0","2",,
"4608","0","1643120309","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212210093","1882","0","Souvenir à Theresienbrunn","1841-01-01",,,,"4860","49, Nr. 5",,,"0","0","1","n","2",,,"Jeannette $ Quadrillen",,,"0","1",,"4184006-9$4287552-3","0","0","2",,
"4609","0","1643120497","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212210131","1882","0","Souvenir à Theresienbrunn","1841-01-01",,,,"4861","49, Nr. 6",,,"0","0","1","n","2",,,"Le lis $ Quadrillen",,,"0","1",,"4184006-9$4287552-3","0","0","2",,
"4610","0","1643120193","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212210174","1882","0","Souvenir à Theresienbrunn","1841-01-01",,,,"4862","49, Nr. 7",,,"0","0","1","n","2",,,"La violette $ Quadrillen",,,"0","1",,"4184006-9$4287552-3","0","0","2",,
"4611","0","1643120193","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212210271","1882","0","Souvenir à Theresienbrunn","1841-01-01",,,,"4863","49, Nr. 8",,,"0","0","1","n","2",,,"Hermione $ Quadrillen",,,"0","1",,"4184006-9$4287552-3","0","0","2",,
"4612","0","1643120118","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212210301","1882","0","Souvenir à Theresienbrunn","1841-01-01",,,,"4864","49, Nr. 9",,,"0","0","1","n","2",,,"Jardinière $ Quadrillen",,,"0","1",,"4184006-9$4287552-3","0","0","2",,
"4613","0","1643120118","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212210395","1882","0","Souvenir à Theresienbrunn","1841-01-01",,,,"4865","49, Nr. 10",,,"0","0","1","n","2",,,"Le rossignol $ Quadrillen",,,"0","1",,"4184006-9$4287552-3","0","0","2",,
"4614","0","1643120118","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212210638","2370","0","Variation über God save the Queen","1841-01-01",,,,"0",,,,"0","0","1","n","2",,,"God save the Queen $ Air national God save the Queen varié p. deux Pftes à huit Mains $ Variationen","F-Dur",,"1","1",,"4187414-6$4041298-2","0","0","1",,
"4615","0","1643120193","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212212061","2372","0","Hommage aux jeunes dames","1840-01-01",,,,"4866","11, Nr. 1",,,"0","0","1","n","1",,,"Rondos $ Die Anmutigen",,,"0","1",,"4178454-6","0","0","1",,
"4616","0","1643120193","1639472433","0","0","0","0","0","0","0",NULL,,"0","0",,"0","0","0","0","0","0","1212212150","2374","0","Hommage aux jeunes dames","1840-01-01",,,,"4867","11, Nr. 2",,,"0","0","1","n","1",,,"Rondos $ Pariser Walzer",,,"0","1",,"4178454-6","0","0","1",,
