"uid_local","uid_foreign","sorting","sorting_foreign"
"2023","3328","1","0"
"2024","1796","1","0"
"2025","513","1","0"
"2026","6689","1","0"
"2027","1537","1","0"
"2028","1537","1","0"
"2029","1537","1","0"
"2030","79","1","0"
"2030","7207","2","0"
"2031","2305","1","0"
"2032","2305","1","0"
"2033","5634","1","0"
"2034","330","1","0"
"2035","7169","1","0"
"2036","769","2","0"
"2036","2305","1","0"
"2036","5128","3","0"
"2036","5129","4","0"
"2037","2264","1","0"
"2037","2305","2","0"
"2038","780","1","0"
"2039","7428","1","0"
"2040","3117","1","0"
"2041","7169","1","0"
"2042","5634","1","0"
"2043","7169","1","0"
"2044","7169","1","0"
"2045","2305","1","0"
"2046","780","1","0"
"2047","769","2","0"
"2047","2305","1","0"
"2048","2305","1","0"
"2049","2337","1","0"
"2050","4525","1","0"
"2051","769","2","0"
"2051","2305","1","0"
"2052","79","1","0"
"2053","7207","1","0"
"2054","7207","1","0"
"2055","7169","1","0"
"2056","2305","1","0"
"2057","2305","1","0"
"2058","769","2","0"
"2058","2305","1","0"
"2059","2305","1","0"
"2060","4930","1","0"
"2061","1913","1","0"
"2062","4930","1","0"
"2063","4930","1","0"
"2064","4445","1","0"
"2065","3359","1","0"
"2066","1109","1","0"
"2067","5453","2","0"
"2067","7526","1","0"
"2068","1191","2","0"
"2068","5453","1","0"
"2068","7435","3","0"
"2069","7207","1","0"
"2070","7207","1","0"
"2071","4525","1","0"
"2072","513","3","0"
"2072","3328","2","0"
"2072","5407","1","0"
"2073","4525","1","0"
"2074","6923","1","0"
"2075","7207","1","0"
"2077","265","1","0"
"2077","1320","2","0"
"2078","265","1","0"
"2078","1320","2","0"
"2079","265","1","0"
"2079","1320","2","0"
"2080","265","1","0"
"2080","1320","2","0"
"2081","265","1","0"
"2081","1320","2","0"
"2082","265","1","0"
"2082","1320","2","0"
"2083","330","1","0"
"2084","5407","1","0"
"2085","5407","1","0"
"2086","5407","1","0"
"2087","7207","1","0"
"2088","4525","1","0"
"2089","330","1","0"
"2090","780","1","0"
"2091","780","1","0"
"2092","780","1","0"
"2093","2305","1","0"
"2094","7169","1","0"
"2095","7169","1","0"
"2096","5407","1","0"
"2096","7169","2","0"
"2097","780","1","0"
"2098","5634","1","0"
"2099","278","1","0"
"2100","7528","1","0"
"2101","7169","1","0"
"2102","6146","1","0"
"2103","769","1","0"
"2104","769","1","0"
"2105","1027","1","0"
"2106","769","1","0"
"2106","2305","2","0"
"2107","2305","1","0"
"2108","2305","1","0"
"2109","79","1","0"
"2109","7169","2","0"
"2110","5407","1","0"
"2111","330","1","0"
"2111","3359","2","0"
"2112","1512","1","0"
"2112","7169","2","0"
"2113","7207","1","0"
"2114","1191","1","0"
"2115","7207","1","0"
"2116","7169","1","0"
"2117","2305","1","0"
"2118","7207","1","0"
"2119","1027","1","0"
"2120","2305","1","0"
"2121","330","1","0"
"2122","5407","1","0"
"2123","1512","1","0"
"2123","7169","2","0"
"2124","780","1","0"
"2125","5407","1","0"
"2125","7169","2","0"
"2126","2305","1","0"
"2127","2305","1","0"
"2128","2305","1","0"
"2129","7207","1","0"
"2130","7207","1","0"
"2131","7207","1","0"
"2132","2305","1","0"
"2133","5129","1","0"
"2134","5067","1","0"
"2135","769","2","0"
"2135","2305","1","0"
"2136","5407","1","0"
"2137","7529","1","0"
"2138","769","2","0"
"2138","2305","1","0"
"2139","7207","1","0"
"2140","7169","1","0"
"2141","1320","1","0"
"2142","1191","1","0"
"2143","5407","1","0"
"2144","330","1","0"
"2145","79","1","0"
"2145","7169","2","0"
"2146","5407","1","0"
"2147","7169","1","0"
"2148","79","1","0"
"2148","7169","2","0"
"2149","2305","1","0"
"2150","7207","1","0"
"2151","6689","1","0"
"2152","2076","1","0"
"2153","2305","1","0"
"2154","5067","1","0"
"2155","79","1","0"
"2155","7169","2","0"
"2156","2305","1","0"
"2157","79","1","0"
"2157","7169","2","0"
"2158","3072","1","0"
"2159","780","1","0"
"2160","3359","1","0"
"2160","7169","2","0"
"2160","7207","3","0"
"2161","2305","1","0"
"2162","2305","1","0"
"2163","5407","1","0"
"2164","388","1","0"
"2165","1320","1","0"
"2166","1109","2","0"
"2166","1913","1","0"
"2167","1881","1","0"
"2168","5128","1","0"
"2168","5129","2","0"
"2169","7169","1","0"
"2170","7169","1","0"
"2172","6689","1","0"
"2173","780","2","0"
"2173","6146","1","0"
"2174","388","1","0"
"2175","999","2","0"
"2175","7169","1","0"
"2176","7207","1","0"
"2177","5407","1","0"
"2177","7169","2","0"
"2178","1027","1","0"
"2179","1027","1","0"
"2180","1027","1","0"
"2181","2337","1","0"
"2182","2305","1","0"
"2183","6689","1","0"
"2184","5634","1","0"
"2185","4994","1","0"
"2186","7169","1","0"
"2187","769","1","0"
"2188","4360","1","0"
"2189","1512","1","0"
"2189","7169","2","0"
"2190","2076","1","0"
"2191","769","2","0"
"2191","2305","1","0"
"2192","7207","1","0"
"2193","2305","1","0"
"2194","1191","1","0"
"2195","1512","1","0"
"2195","7169","2","0"
"2196","1512","1","0"
"2196","7169","2","0"
"2197","5067","1","0"
"2198","4445","1","0"
"2199","1109","1","0"
"2199","1191","3","0"
"2199","3359","2","0"
"2200","1109","1","0"
"2201","330","1","0"
"2202","2305","1","0"
"2203","1320","1","0"
"2204","1320","1","0"
"2205","1320","1","0"
"2206","7207","1","0"
"2207","6689","1","0"
"2208","5407","1","0"
"2209","7207","1","0"
"2210","5407","1","0"
"2211","7169","1","0"
"2212","7207","1","0"
"2213","7169","1","0"
"2214","7169","1","0"
"2215","79","1","0"
"2216","79","1","0"
"2217","79","1","0"
"2218","79","1","0"
"2219","5067","1","0"
"2220","7207","1","0"
"2221","6146","1","0"
"2222","6146","1","0"
"2223","1881","1","0"
"2224","2305","1","0"
"2225","2305","1","0"
"2226","5407","1","0"
"2227","4930","1","0"
"2228","2076","1","0"
"2228","2337","2","0"
"2229","2076","1","0"
"2229","2337","2","0"
"2230","5407","1","0"
"2230","7169","2","0"
"2231","6689","1","0"
"2232","769","2","0"
"2232","2305","1","0"
"2232","5128","3","0"
"2232","5129","4","0"
"2233","1512","1","0"
"2233","1522","3","0"
"2233","7169","2","0"
"2234","5407","1","0"
"2235","6689","1","0"
"2236","7169","1","0"
"2237","7169","1","0"
"2238","2305","1","0"
"2239","4930","1","0"
"2240","5634","1","0"
"2241","769","1","0"
"2242","6689","1","0"
"2243","7207","1","0"
"2244","5407","1","0"
"2245","1522","2","0"
"2245","7169","1","0"
"2246","7169","1","0"
"2247","5407","1","0"
"2248","780","1","0"
"2249","2305","1","0"
"2250","330","1","0"
"2251","769","1","0"
"2251","2337","2","0"
"2252","5407","1","0"
"2252","7169","2","0"
"2253","769","2","0"
"2253","2305","1","0"
"2254","2264","1","0"
"2254","2305","2","0"
"2255","5067","1","0"
"2256","5407","1","0"
"2256","7169","2","0"
"2257","1320","1","0"
"2258","1796","1","0"
"2259","1512","2","0"
"2259","1881","1","0"
"2259","7169","3","0"
"2260","1796","1","0"
"2260","7535","2","0"
"2261","3359","1","0"
"2262","2305","1","0"
"2263","4930","1","0"
"2264","5407","1","0"
"2265","2305","1","0"
"2266","7169","1","0"
"2267","4994","2","0"
"2267","5407","1","0"
"2268","1537","1","0"
"2269","2305","1","0"
"2270","58","1","0"
"2270","4445","2","0"
"2271","5107","1","0"
"2272","7169","1","0"
"2273","5634","1","0"
"2274","5634","1","0"
"2275","2305","1","0"
"2276","2305","1","0"
"2277","5129","1","0"
"2278","769","1","0"
"2278","2305","2","0"
"2279","5129","1","0"
"2280","769","1","0"
"2281","5129","1","0"
"2282","5129","2","0"
"2282","6680","1","0"
"2283","769","1","0"
"2284","5129","1","0"
"2285","278","1","0"
"2286","5129","1","0"
"2287","769","1","0"
"2288","1512","1","0"
"2288","7207","2","0"
"2289","4907","1","0"
"2289","7537","2","0"
"2290","5407","1","0"
"2291","5407","1","0"
"2292","58","1","0"
"2292","7207","2","0"
"2293","7169","1","0"
"2293","7207","2","0"
"2294","2337","2","0"
"2294","7169","1","0"
"2295","4445","1","0"
"2296","4445","1","0"
"2297","7169","1","0"
"2298","5407","1","0"
"2298","7169","2","0"
"2299","1537","1","0"
"2300","7169","1","0"
"2300","7207","2","0"
"2301","330","1","0"
"2302","4994","2","0"
"2302","7169","1","0"
"2303","3117","1","0"
"2304","5634","1","0"
"2305","4930","1","0"
"2306","769","1","0"
"2307","7207","1","0"
"2308","7169","1","0"
"2309","2305","1","0"
"2310","5407","1","0"
"2311","1027","1","0"
"2312","5407","1","0"
"2313","7207","1","0"
"2314","2305","1","0"
"2315","7169","1","0"
"2316","7169","1","0"
"2317","4930","1","0"
"2318","769","1","0"
"2319","2076","1","0"
"2320","6689","1","0"
"2321","5407","1","0"
"2322","5407","1","0"
"2323","5407","1","0"
"2324","278","1","0"
"2325","1320","1","0"
"2326","780","1","0"
"2327","7169","1","0"
"2328","7169","1","0"
"2329","5407","1","0"
"2330","769","1","0"
"2330","2305","2","0"
"2331","5407","1","0"
"2332","5634","1","0"
"2333","2076","1","0"
"2333","7169","2","0"
"2334","1191","1","0"
"2335","7207","1","0"
"2336","7207","1","0"
"2337","7169","1","0"
"2338","7169","1","0"
"2339","1027","1","0"
"2339","1320","2","0"
"2340","1320","1","0"
"2341","1320","1","0"
"2342","2076","1","0"
"2343","3195","1","0"
"2343","7169","2","0"
"2344","859","1","0"
"2345","2076","1","0"
"2346","4930","1","0"
"2347","2305","1","0"
"2348","5407","1","0"
"2349","5407","1","0"
"2350","5407","1","0"
"2351","7207","1","0"
"2352","5407","1","0"
"2353","3359","1","0"
"2354","7169","1","0"
"2355","1320","1","0"
"2356","769","1","0"
"2357","4907","1","0"
"2357","7207","2","0"
"2358","5067","1","0"
"2359","3328","1","0"
"2360","7529","1","0"
"2361","3359","1","0"
"2362","1027","1","0"
"2363","2305","1","0"
"2364","79","1","0"
"2364","7169","2","0"
"2365","3359","1","0"
"2366","7530","1","0"
"2367","5407","1","0"
"2368","5407","1","0"
"2369","5407","1","0"
"2370","1027","2","0"
"2370","6698","1","0"
"2371","1027","2","0"
"2371","6698","1","0"
"2372","1027","2","0"
"2372","6698","1","0"
"2373","2305","1","0"
"2374","7169","1","0"
"2375","4994","1","0"
"2376","4994","1","0"
"2377","3359","1","0"
"2378","1881","1","0"
"2379","5407","1","0"
"2380","3359","2","0"
"2380","7207","1","0"
"2381","7169","1","0"
"2382","1512","1","0"
"2382","7169","2","0"
"2383","1027","1","0"
"2384","2305","1","0"
"2385","1320","1","0"
"2386","2305","1","0"
"2387","2337","1","0"
"2388","2076","3","0"
"2388","5128","2","0"
"2388","6919","1","0"
"2389","4445","1","0"
"2390","5407","1","0"
"2391","1320","1","0"
"2392","780","1","0"
"2393","769","2","0"
"2393","2305","1","0"
"2393","5128","3","0"
"2393","5129","4","0"
"2394","4930","1","0"
"2395","780","1","0"
"2396","780","1","0"
"2397","780","1","0"
"2398","1027","2","0"
"2398","1320","1","0"
"2399","1537","1","0"
"2400","2305","1","0"
"2401","7169","1","0"
"2402","1512","1","0"
"2402","7169","2","0"
"2403","1320","1","0"
"2404","1027","2","0"
"2404","1320","1","0"
"2405","1512","1","0"
"2405","7207","2","0"
"2406","2305","1","0"
"2407","2076","1","0"
"2408","3195","1","0"
"2408","7169","2","0"
"2409","7207","1","0"
"2410","6146","1","0"
"2411","5107","1","0"
"2412","7526","2","0"
"2412","7534","1","0"
"2413","1537","1","0"
"2414","7526","1","0"
"2415","330","1","0"
"2416","780","1","0"
"2417","780","1","0"
"2418","780","1","0"
"2419","5407","1","0"
"2420","769","1","0"
"2421","2305","1","0"
"2422","1512","1","0"
"2422","7169","2","0"
"2423","2305","1","0"
"2424","2305","1","0"
"2425","2305","1","0"
"2426","4994","1","0"
"2427","4994","1","0"
"2428","4994","1","0"
"2429","4994","1","0"
"2430","4994","1","0"
"2431","4994","1","0"
"2432","4994","1","0"
"2433","4994","1","0"
"2434","4994","1","0"
"2435","4994","1","0"
"2436","4994","1","0"
"2437","4994","1","0"
"2438","2305","1","0"
"2439","769","2","0"
"2439","2305","1","0"
"2440","7207","1","0"
"2441","6680","1","0"
"2442","6680","1","0"
"2443","769","2","0"
"2443","2305","1","0"
"2444","7428","1","0"
"2445","7428","1","0"
"2446","5407","1","0"
"2447","7428","1","0"
"2448","5407","1","0"
"2449","7428","1","0"
"2450","5407","1","0"
"2451","7428","1","0"
"2452","7207","1","0"
"2453","7207","1","0"
"2454","1537","1","0"
"2455","5407","1","0"
"2456","4930","1","0"
"2457","5407","1","0"
"2458","5407","1","0"
"2459","780","1","0"
"2460","780","1","0"
"2461","780","1","0"
"2462","5407","1","0"
"2463","5407","1","0"
"2464","5407","1","0"
"2465","1537","1","0"
"2466","1027","2","0"
"2466","6698","1","0"
"2467","1027","2","0"
"2467","6698","1","0"
"2468","1027","2","0"
"2468","6698","1","0"
"2469","4930","1","0"
"2470","4994","1","0"
"2471","4994","1","0"
"2472","769","2","0"
"2472","2305","1","0"
"2472","5128","3","0"
"2472","5129","4","0"
"2473","6680","1","0"
"2474","6680","1","0"
"2475","1537","1","0"
"2477","780","1","0"
"2478","2305","1","0"
"2479","780","1","0"
"2480","2305","1","0"
"2481","780","1","0"
"2483","7428","1","0"
"2484","7428","1","0"
"2485","6689","1","0"
"2486","6689","1","0"
"2487","6689","1","0"
"2488","5408","1","0"
"2489","6689","1","0"
"2490","5408","1","0"
"2491","6689","1","0"
"2492","5408","1","0"
"2493","1537","1","0"
"2494","6146","1","0"
"2495","6146","1","0"
"2496","6680","1","0"
"2497","6680","1","0"
"2498","2076","1","0"
"2498","2337","2","0"
"2500","330","1","0"
"2501","7169","1","0"
"2502","7169","1","0"
"2503","330","1","0"
"2504","6146","2","0"
"2504","7184","1","0"
"2505","1537","1","0"
"2506","1537","1","0"
"2507","4930","1","0"
"2509","2076","1","0"
"2510","5129","1","0"
"2511","5129","1","0"
"2512","3359","1","0"
"2512","4360","2","0"
"2514","7428","1","0"
"2515","4360","1","0"
"2516","4893","1","0"
"2517","3072","1","0"
"2518","2305","1","0"
"2519","4365","1","0"
"2521","4930","1","0"
"2522","4930","1","0"
"2523","4930","1","0"
"2524","4930","1","0"
"2525","4930","1","0"
"2526","4930","1","0"
"2530","58","1","0"
"2531","3117","1","0"
"2532","3117","1","0"
"2536","999","1","0"
"2536","2053","2","0"
"2537","774","1","0"
"2538","7448","1","0"
"2539","7428","1","0"
"2540","1320","1","0"
"2541","3618","1","0"
"2541","6689","2","0"
"2542","3618","1","0"
"2542","6689","2","0"
"2543","6658","1","0"
"2544","7169","1","0"
"2545","3618","2","0"
"2545","6689","1","0"
"2546","3618","2","0"
"2546","6689","1","0"
"2547","3618","2","0"
"2547","6689","1","0"
"2548","513","2","0"
"2548","5407","1","0"
"2548","7547","3","0"
"2549","513","2","0"
"2549","7547","2","0"
"2550","7428","1","0"
"2551","2337","1","0"
"2552","2305","1","0"
"2553","6658","1","0"
"2554","2305","1","0"
"2555","3618","2","0"
"2555","6689","1","0"
"2556","2305","1","0"
"2557","1109","1","0"
"2558","7169","1","0"
"2559","7184","1","0"
"2560","999","1","0"
"2561","58","1","0"
"2562","2305","1","0"
"2563","3359","1","0"
"2564","3618","2","0"
"2564","6689","1","0"
"2565","6146","1","0"
"2566","1320","2","0"
"2566","7190","1","0"
"2567","769","1","0"
"2568","6146","1","0"
"2569","7224","1","0"
"2570","2305","1","0"
"2571","1796","2","0"
"2571","7542","1","0"
"2572","2305","1","0"
"2573","2305","1","0"
"2575","1027","1","0"
"2576","6146","1","0"
"2577","1280","1","0"
"2577","2305","2","0"
"2578","1280","1","0"
"2578","2305","2","0"
"2579","1280","1","0"
"2579","2305","2","0"
"2580","1280","1","0"
"2580","2305","2","0"
"2581","1280","1","0"
"2581","2305","2","0"
"2582","1280","1","0"
"2582","2305","2","0"
"2583","1280","1","0"
"2583","2305","2","0"
"2584","1280","1","0"
"2584","2305","2","0"
"2585","1280","1","0"
"2585","2305","2","0"
"2586","6689","1","0"
"2587","3359","1","0"
"2588","6689","1","0"
"2589","6689","1","0"
"2590","2305","1","0"
"2591","2305","1","0"
"2592","1320","2","0"
"2592","6689","1","0"
"2593","2305","1","0"
"2594","2305","1","0"
"2595","1282","2","0"
"2595","2305","1","0"
"2596","1282","2","0"
"2596","2305","1","0"
"2597","4930","1","0"
"2598","7544","1","0"
"2599","4907","1","0"
"2600","513","1","0"
"2601","2305","1","0"
"2602","2305","1","0"
"2603","2305","1","0"
"2604","2305","1","0"
"2605","2305","1","0"
"2606","2305","1","0"
"2607","1320","1","0"
"2608","2305","1","0"
"2609","2305","1","0"
"2610","2305","1","0"
"2611","2305","1","0"
"2612","6146","1","0"
"2613","1320","1","0"
"2617","7546","1","0"
"2618","7546","1","0"
"2619","7546","1","0"
"2620","2560","1","0"
"2621","2560","1","0"
"2622","2560","1","0"
"2623","1320","1","0"
"2624","1027","1","0"
"2625","2596","1","0"
"2626","6689","1","0"
"2627","2305","1","0"
"2628","2305","1","0"
"2629","2305","1","0"
"2630","2305","1","0"
"2631","2305","1","0"
"2632","2305","1","0"
"2633","2305","1","0"
"2634","1109","2","0"
"2634","6689","1","0"
"2635","6698","1","0"
"2638","1109","1","0"
"2639","388","1","0"
"2640","7184","1","0"
"2641","6689","1","0"
"2642","2305","1","0"
"2642","7536","2","0"
"2643","1282","2","0"
"2643","2305","1","0"
"2644","2305","1","0"
"2644","7536","2","0"
"2645","2305","1","0"
"2645","7536","2","0"
"2646","2305","1","0"
"2646","7536","2","0"
"2647","1282","3","0"
"2647","2305","1","0"
"2647","7536","4","0"
"2647","7555","2","0"
"2648","1282","3","0"
"2648","2305","2","0"
"2648","7536","4","0"
"2648","7556","1","0"
"2649","2305","1","0"
"2649","7536","2","0"
"2650","1282","2","0"
"2650","2305","1","0"
"2650","7536","3","0"
"2651","7184","1","0"
"2652","6689","1","0"
"2652","6698","2","0"
"2652","7557","3","0"
"2653","780","2","0"
"2653","6689","1","0"
"2654","2305","1","0"
"2655","6146","1","0"
"2656","6146","1","0"
"2657","6146","1","0"
"2658","265","1","0"
"2659","265","1","0"
"2660","265","1","0"
"2661","769","1","0"
"2661","2305","2","0"
"2662","6146","1","0"
"2663","6689","1","0"
"2664","2305","1","0"
"2665","330","1","0"
"2666","3117","1","0"
"2667","6689","1","0"
"2668","3359","1","0"
"2669","5634","1","0"
"2670","769","2","0"
"2670","2305","1","0"
"2671","2305","1","0"
"2671","7428","2","0"
"2672","2305","1","0"
"2673","6146","1","0"
"2674","2305","1","0"
"2675","278","2","0"
"2675","1881","1","0"
"2676","6689","1","0"
"2677","117","2","0"
"2677","3328","1","0"
"2678","2305","1","0"
"2679","769","1","0"
"2681","6146","1","0"
"2682","4907","1","0"
"2683","4907","1","0"
"2684","6146","1","0"
"2685","1796","1","0"
"2686","1796","1","0"
"2687","2305","3","0"
"2687","3617","2","0"
"2687","7428","4","0"
"2687","7567","1","0"
"2688","2305","1","0"
"2689","6146","1","0"
"2690","6146","1","0"
"2691","6146","1","0"
"2692","265","1","0"
"2693","265","1","0"
"2694","265","1","0"
"2695","6146","1","0"
"2696","5107","1","0"
"2697","3162","1","0"
"2698","2305","1","0"
"2699","4360","1","0"
"2700","1109","1","0"
"2701","6146","1","0"
"2703","2305","1","0"
"2703","7428","2","0"
"2704","2305","1","0"
"2704","7428","2","0"
"2705","2305","1","0"
"2705","7428","2","0"
"2706","265","1","0"
"2706","7428","2","0"
"2708","308","1","0"
"2711","2305","1","0"
"2712","6689","1","0"
"2713","4445","1","0"
"2714","1320","1","0"
"2715","6689","1","0"
"2716","1027","1","0"
"2717","1881","1","0"
"2718","2305","1","0"
"2719","2305","1","0"
"2721","5128","1","0"
"2723","2305","1","0"
"2724","2305","1","0"
"2725","2305","1","0"
"2726","2305","1","0"
"2727","2305","1","0"
"2728","2305","1","0"
"2729","2305","1","0"
"2730","2305","1","0"
"2731","2305","1","0"
"2732","3072","1","0"
"2733","3072","1","0"
"2734","2305","1","0"
"2735","2305","1","0"
"2736","2305","1","0"
"2737","7224","1","0"
"2738","7224","1","0"
"2739","7224","1","0"
"2740","7224","1","0"
"2741","7224","1","0"
"2742","7224","1","0"
"2743","3359","1","0"
"2744","2305","1","0"
"2745","5407","1","0"
"2746","3072","1","0"
"2747","3072","1","0"
"2751","769","2","0"
"2751","2305","1","0"
"2752","58","1","0"
"2752","1881","3","0"
"2752","4891","2","0"
"2753","3618","1","0"
"2754","2337","1","0"
"2755","1320","1","0"
"2757","6689","1","0"
"2758","5407","1","0"
"2759","2305","1","0"
"2760","2305","1","0"
"2761","2305","1","0"
"2762","769","1","0"
"2763","2305","1","0"
"2764","3618","1","0"
"2765","1320","2","0"
"2765","6689","1","0"
"2766","2305","1","0"
"2767","6689","1","0"
"2768","5407","1","0"
"2769","4360","1","0"
"2770","2305","1","0"
"2771","6146","1","0"
"2772","6689","1","0"
"2774","2305","1","0"
"2775","2305","1","0"
"2776","3328","1","0"
"2777","5634","1","0"
"2778","5634","1","0"
"2779","2305","1","0"
"2780","2305","1","0"
"2781","2305","1","0"
"2782","2305","1","0"
"2783","2305","1","0"
"2784","2076","1","0"
"2785","2076","1","0"
"2786","6146","1","0"
"2787","6146","1","0"
"2788","6689","1","0"
"2789","6689","1","0"
"2790","6146","1","0"
"2791","6689","1","0"
"2792","2305","1","0"
"2793","5407","1","0"
"2794","5107","1","0"
"2795","6689","1","0"
"2796","5107","1","0"
"2797","1320","1","0"
"2798","6146","1","0"
"2799","2305","1","0"
"2800","3618","1","0"
"2800","6689","2","0"
"2801","330","1","0"
"2802","2305","1","0"
"2803","6689","1","0"
"2804","6146","1","0"
"2805","6146","1","0"
"2806","6689","1","0"
"2807","6689","1","0"
"2808","4360","1","0"
"2809","4360","1","0"
"2810","3195","1","0"
"2810","7169","2","0"
"2811","4930","1","0"
"2812","769","2","0"
"2812","2305","1","0"
"2813","1027","2","0"
"2813","3618","3","0"
"2813","5407","1","0"
"2814","513","2","0"
"2814","3328","1","0"
"2815","769","2","0"
"2815","2305","1","0"
"2816","6146","1","0"
"2817","2305","1","0"
"2818","1027","1","0"
"2819","769","2","0"
"2819","2305","1","0"
"2820","5407","2","0"
"2820","7184","1","0"
"2821","1881","1","0"
"2822","1881","1","0"
"2822","7536","2","0"
"2823","1881","1","0"
"2823","7536","2","0"
"2824","1881","1","0"
"2824","7541","2","0"
"2825","2305","1","0"
"2826","6689","1","0"
"2827","2337","1","0"
"2828","999","1","0"
"2829","769","1","0"
"2830","2305","1","0"
"2831","7169","1","0"
"2832","2305","1","0"
"2833","2305","1","0"
"2834","2305","1","0"
"2835","7169","1","0"
"2836","3618","1","0"
"2836","6689","2","0"
"2837","769","1","0"
"2837","2305","2","0"
"2838","769","1","0"
"2838","2305","2","0"
"2839","6689","1","0"
"2840","999","1","0"
"2841","1320","2","0"
"2841","6689","1","0"
"2842","330","1","0"
"2843","1228","1","0"
"2844","3328","1","0"
"2845","3117","1","0"
"2845","3359","2","0"
"2846","2305","1","0"
"2847","3328","1","0"
"2848","2305","1","0"
"2849","6689","1","0"
"2850","4930","1","0"
"2851","3618","2","0"
"2851","6698","1","0"
"2852","2337","1","0"
"2852","3117","2","0"
"2853","6689","1","0"
"2854","2305","1","0"
"2856","7184","1","0"
"2857","769","1","0"
"2857","2305","2","0"
"2858","5407","1","0"
"2859","7545","1","0"
"2860","330","2","0"
"2860","3359","1","0"
"2861","4930","1","0"
"2862","4930","1","0"
"2863","4930","1","0"
"2864","4930","1","0"
"2865","6689","1","0"
"2866","4930","1","0"
"2867","6689","1","0"
"2868","7169","1","0"
"2869","3117","1","0"
"2870","330","1","0"
"2871","4907","1","0"
"2872","4907","1","0"
"2873","7547","1","0"
"2874","388","1","0"
"2874","7547","2","0"
"2875","513","2","0"
"2875","3328","1","0"
"2875","7547","3","0"
"2877","5107","1","0"
"2878","6689","1","0"
"2879","5407","1","0"
"2880","3328","1","0"
"2882","6146","1","0"
"2883","2305","1","0"
"2884","2305","2","0"
"2884","7536","1","0"
"2885","2305","2","0"
"2885","7536","1","0"
"2886","2305","2","0"
"2886","7536","1","0"
"2887","7169","2","0"
"2887","7190","1","0"
"2888","3117","1","0"
"2889","3117","1","0"
"2890","3072","1","0"
"2891","6689","1","0"
"2891","7544","3","0"
"2891","7553","3","0"
"2892","3618","3","0"
"2892","6689","2","0"
"2892","7554","1","0"
"2893","3618","2","0"
"2893","6689","1","0"
"2894","3618","3","0"
"2894","6689","1","0"
"2894","7207","2","0"
"2895","2305","1","0"
"2897","1209","1","0"
"2897","1881","3","0"
"2897","6689","2","0"
"2898","5407","1","0"
"2898","6689","2","0"
"2899","6146","1","0"
"2900","2076","1","0"
"2901","1027","1","0"
"2902","2305","1","0"
"2903","5107","1","0"
"2904","6658","1","0"
"2905","2305","1","0"
"2906","769","1","0"
"2906","5129","2","0"
"2907","2305","1","0"
"2908","5407","1","0"
"2912","2305","1","0"
"2913","513","2","0"
"2913","3328","1","0"
"2913","7547","3","0"
"2914","6146","1","0"
"2915","513","2","0"
"2915","3328","1","0"
"2915","6689","3","0"
"2916","2305","1","0"
"2917","6689","1","0"
"2918","6146","1","0"
"2919","3162","1","0"
"2920","259","1","0"
"2921","5107","1","0"
"2922","6689","1","0"
"2923","2560","1","0"
"2923","7559","2","0"
"2924","769","2","0"
"2924","2305","1","0"
"2925","3072","1","0"
"2926","3072","1","0"
"2927","5408","1","0"
"2927","7563","2","0"
"2928","5408","1","0"
"2929","7563","1","0"
"2930","2305","1","0"
"2931","7448","1","0"
"2932","58","1","0"
"2934","2337","2","0"
"2934","4930","3","0"
"2934","7565","1","0"
"2936","5107","1","0"
"2937","2451","2","0"
"2937","6689","1","0"
"2938","58","2","0"
"2938","6689","1","0"
"2939","1027","3","0"
"2939","6689","1","0"
"2939","7541","3","0"
"2940","6689","1","0"
"2941","4445","2","0"
"2941","6689","1","0"
"2942","3359","2","0"
"2942","6689","1","0"
"2943","6689","1","0"
"2943","7425","2","0"
"2944","5128","1","0"
"2945","2305","1","0"
"2946","513","2","0"
"2946","1512","1","0"
"2946","7547","3","0"
"2947","513","1","0"
"2948","7207","1","0"
"2949","5408","1","0"
"2950","1027","1","0"
"2951","1027","1","0"
"2952","2305","1","0"
"2953","513","3","0"
"2953","3328","2","0"
"2953","6689","1","0"
"2954","513","3","0"
"2954","3328","2","0"
"2954","6689","1","0"
"2955","513","2","0"
"2955","6689","1","0"
"2956","769","2","0"
"2956","2305","1","0"
"2957","1282","2","0"
"2957","2305","1","0"
"2958","2305","1","0"
"2959","1913","1","0"
"2960","1282","2","0"
"2960","2305","1","0"
"2961","1282","2","0"
"2961","2305","1","0"
"2962","1282","2","0"
"2962","2305","1","0"
"2963","1282","2","0"
"2963","2305","1","0"
"2964","5067","1","0"
"2965","1027","1","0"
"2965","6689","2","0"
"2966","1027","2","0"
"2966","2451","1","0"
"2966","6689","3","0"
"2967","1027","2","0"
"2967","6689","3","0"
"2967","7541","3","0"
"2968","5129","1","0"
"2969","6689","1","0"
"2970","6689","1","0"
"2971","6146","1","0"
"2972","769","2","0"
"2972","2305","1","0"
"2973","1320","1","0"
"2974","6658","1","0"
"2975","6689","2","0"
"2975","7184","1","0"
"2976","6658","1","0"
"2977","6146","1","0"
"2978","265","1","0"
"2979","4891","1","0"
"2979","7547","2","0"
"2980","58","1","0"
"2980","7547","2","0"
"2981","4891","1","0"
"2981","7547","2","0"
"2982","7184","1","0"
"2983","6689","1","0"
"2984","2560","1","0"
"2985","769","1","0"
"2986","5107","1","0"
"2987","5107","1","0"
"2988","6689","1","0"
"2989","265","1","0"
"2990","5129","1","0"
"2991","2305","1","0"
"2992","4930","1","0"
"2993","6689","1","0"
"2994","5129","1","0"
"2995","6146","1","0"
